"","CMPLNT_NUM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","RPT_DT","KY_CD","OFNS_DESC","PD_CD","PD_DESC","CRM_ATPT_CPTD_CD","LAW_CAT_CD","JURIS_DESC","BORO_NM","ADDR_PCT_CD","LOC_OF_OCCUR_DESC","PREM_TYP_DESC","PARKS_NM","HADEVELOPT","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon"
"260",469095477,"9/20/15","1:40:00","","","9/20/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE","","","INGERSOLL",989209,192197,40.69421996,-73.9821186,"(40.694219964, -73.982118597)"
"261",962193986,"9/20/15","1:40:00","","","9/20/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE","","","INGERSOLL",989209,192197,40.69421996,-73.9821186,"(40.694219964, -73.982118597)"
"262",240478904,"9/21/15","1:26:00","","","9/21/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"OUTSIDE","","","",1011811,246833,40.84413995,-73.90038862,"(40.844139945, -73.900388618)"
"263",582808534,"9/25/15","15:05:00","","","9/25/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",63,"OUTSIDE","","","",1009816,156637,40.59657995,-73.90794166,"(40.596579945, -73.907941661)"
"264",792781222,"9/26/15","5:43:00","","","9/26/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","MANHATTAN",5,"INSIDE","","","SMITH",985237,197940,40.70998449,-73.99644134,"(40.70998449, -73.996441344)"
"265",576809545,"9/26/15","2:00:00","","","9/26/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"OUTSIDE","","","",1010042,241269,40.82887373,-73.90680365,"(40.828873725, -73.906803648)"
"266",587627030,"9/27/15","16:41:00","","","9/27/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","MANHATTAN",25,"OUTSIDE","","","",1002451,231382,40.80175558,-73.93426006,"(40.801755583, -73.934260057)"
"267",669781422,"9/28/15","15:50:00","","","9/28/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",34,"INSIDE","","","",1004466,252899,40.86080918,-73.92691711,"(40.86080918, -73.92691711)"
"268",347456352,"9/28/15","14:45:00","","","9/28/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"OUTSIDE","","","",1009018,252729,40.86033098,-73.91046148,"(40.860330983, -73.910461479)"
"269",956741159,"9/30/15","20:46:00","","","9/30/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",45,"OUTSIDE","","","",1025713,244278,40.83707289,-73.85015894,"(40.83707289, -73.850158943)"
"270",302629861,"10/3/15","13:05:00","","","10/3/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",66,"INSIDE","","","",987489,171960,40.63867469,-73.98833088,"(40.638674687, -73.988330877)"
"271",110579927,"10/4/15","20:28:00","","","10/4/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",106,"OUTSIDE","","","",1034171,187027,40.67989012,-73.82001788,"(40.679890124, -73.820017883)"
"272",230535411,"10/4/15","7:34:00","","","10/4/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"OUTSIDE","","","",1012218,253976,40.86374406,-73.89888781,"(40.863744063, -73.898887813)"
"273",560545352,"10/4/15","2:55:00","","","10/4/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE","","","",960832,163500,40.6154234,-74.08435036,"(40.615423403, -74.084350357)"
"274",885619028,"10/4/15","2:55:00","","","10/4/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE","","","",960832,163500,40.6154234,-74.08435036,"(40.615423403, -74.084350357)"
"275",163046544,"10/5/15","1:22:00","","","10/5/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE","","","",1007445,179433,40.65915667,-73.91640098,"(40.659156671, -73.916400977)"
"276",748678221,"10/6/15","7:57:00","","","10/6/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"OUTSIDE","","","",1003379,196414,40.70577536,-73.93100763,"(40.70577536, -73.931007628)"
"277",271642266,"10/8/15","18:00:00","","","10/8/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE","","","",1000054,173952,40.64412879,-73.94305279,"(40.644128794, -73.943052786)"
"278",852776334,"10/9/15","4:20:00","","","10/9/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE","","","",1032453,262402,40.8867835,-73.82567107,"(40.886783497, -73.825671072)"
"279",298877897,"10/11/15","14:50:00","","","10/11/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",109,"OUTSIDE","","","",1034105,211917,40.74820747,-73.82007151,"(40.748207471, -73.820071514)"
"280",289201246,"10/11/15","22:36:00","","","10/11/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE","","","",990255,189887,40.6878789,-73.97834863,"(40.687878898, -73.978348633)"
"281",924525630,"10/12/15","4:03:00","","","10/12/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",13,"OUTSIDE","","","",987112,208704,40.73952866,-73.98967366,"(40.739528656, -73.989673657)"
"282",503295731,"10/14/15","1:47:00","","","10/14/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE","","","",994950,174604,40.64592603,-73.96144367,"(40.64592603, -73.961443671)"
"283",828303898,"10/15/15","13:49:00","","","10/15/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"INSIDE","","","",1012356,250621,40.85453516,-73.89840297,"(40.854535162, -73.898402966)"
"284",690042296,"10/17/15","12:15:00","","","10/17/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE","","","",1042041,193826,40.69850389,-73.79158542,"(40.698503885, -73.791585417)"
"285",666865450,"10/17/15","4:35:00","","","10/17/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",43,"OUTSIDE","","","",1022943,240733,40.82735547,-73.86018983,"(40.827355465, -73.860189834)"
"286",251390521,"10/17/15","4:01:00","","","10/17/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"INSIDE","","","",1037509,195481,40.7030749,-73.80791637,"(40.703074899, -73.807916367)"
"287",594764495,"10/18/15","10:14:00","","","10/18/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"INSIDE","","","",1017119,183909,40.67141166,-73.88151172,"(40.671411663, -73.881511724)"
"288",440635645,"10/20/15","20:31:00","","","10/20/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",25,"OUTSIDE","","","",1003855,229559,40.79674894,-73.92919418,"(40.796748942, -73.929194181)"
"289",764575906,"10/22/15","15:00:00","","","10/22/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",49,"OUTSIDE","","","",1022920,253072,40.86122247,-73.86020179,"(40.861222468, -73.860201788)"
"290",148171843,"10/24/15","21:00:00","","","10/13/16",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"INSIDE","","","",1011920,242929,40.83342426,-73.90001077,"(40.833424263, -73.900010769)"
"291",975065889,"10/25/15","10:19:00","","","10/25/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"INSIDE","","","",1011129,252656,40.86012445,-73.9028302,"(40.860124446, -73.902830201)"
"292",255006358,"10/26/15","18:09:00","","","10/26/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE","","","",992112,185590,40.67608315,-73.97165768,"(40.676083154, -73.971657681)"
"293",285791049,"10/26/15","12:50:00","","","10/26/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",40,"INSIDE","","","",1007252,239375,40.82368294,-73.91689163,"(40.823682942, -73.916891628)"
"294",445195145,"10/26/15","5:00:00","","","10/26/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",72,"INSIDE","","","",979294,172285,40.63956595,-74.01785883,"(40.639565947, -74.017858834)"
"295",505050319,"10/27/15","21:24:00","","","10/27/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"INSIDE","","","",1006329,177267,40.65321433,-73.9204304,"(40.653214329, -73.920430403)"
"296",634357728,"10/28/15","20:07:00","","","10/28/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",28,"OUTSIDE","","","",996792,230879,40.80038483,-73.95470111,"(40.80038483, -73.954701109)"
"297",252762197,"10/28/15","21:00:00","","","3/18/16",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",40,"OUTSIDE","","","",1007452,234917,40.81144646,-73.91618441,"(40.811446464, -73.916184409)"
"298",467640179,"10/29/15","20:08:00","","","10/29/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"INSIDE","","","",1009853,247503,40.84598479,-73.90746279,"(40.845984791, -73.907462791)"
"299",537116994,"10/31/15","6:02:00","","","10/31/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",69,"OUTSIDE","","","",1013376,176522,40.65114909,-73.89503679,"(40.651149094, -73.895036788)"
"300",676408193,"10/31/15","20:53:00","","","10/31/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"OUTSIDE","","","",1056001,180285,40.66123489,-73.74138486,"(40.661234892, -73.741384856)"
"301",788474276,"10/31/15","20:53:00","","","10/31/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"OUTSIDE","","","",1056001,180285,40.66123489,-73.74138486,"(40.661234892, -73.741384856)"
"302",248892629,"11/1/15","5:22:00","","","11/1/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"OUTSIDE","","","",998364,186452,40.67844139,-73.94911642,"(40.67844139, -73.949116423)"
"303",284091093,"11/4/15","1:12:00","","","11/4/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"INSIDE","","","",1007867,194479,40.7004534,-73.91482726,"(40.700453401, -73.914827259)"
"304",356491403,"11/8/15","4:05:00","","","11/8/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE","","","",1004498,176955,40.65236233,-73.92703012,"(40.652362333, -73.927030122)"
"305",113246882,"11/9/15","11:42:00","","","11/9/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",73,"INSIDE","","","WOODSON",1011275,181310,40.66429776,-73.90258921,"(40.664297758, -73.902589205)"
"306",107604100,"11/9/15","6:14:00","","","11/9/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. TRANSIT POLICE","MANHATTAN",14,"INSIDE","","","",986195,213562,40.7528629,-73.99298133,"(40.752862899, -73.992981332)"
"307",794888804,"11/10/15","12:56:00","","","11/10/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"INSIDE","","","",994882,174149,40.64467723,-73.96168943,"(40.644677234, -73.961689428)"
"308",656656874,"11/10/15","9:20:00","","","11/10/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE","","","",995161,167522,40.62648719,-73.96069478,"(40.626487188, -73.960694776)"
"309",551311453,"11/11/15","21:44:00","","","11/11/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",90,"INSIDE","","","TAYLOR STREET-WYTHE AVENUE",994068,195940,40.70448957,-73.96459091,"(40.704489571, -73.964590908)"
"310",939515003,"11/15/15","21:51:00","","","11/15/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",34,"INSIDE","","","",1006124,255241,40.86723331,-73.92091551,"(40.867233307, -73.920915513)"
"311",635929691,"11/15/15","4:30:00","","","11/15/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",104,"OUTSIDE","","","",1012340,197732,40.70936905,-73.89868193,"(40.709369048, -73.898681928)"
"312",747058831,"11/18/15","23:15:00","","","11/18/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"OUTSIDE","","","",1012027,254322,40.86469433,-73.89957691,"(40.864694331, -73.899576908)"
"313",997939561,"11/18/15","3:20:00","","","11/18/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",84,"OUTSIDE","","","",988972,188404,40.68380918,-73.98297591,"(40.683809179, -73.98297591)"
"314",131875596,"11/20/15","17:40:00","","","11/20/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"INSIDE","","","",999132,175384,40.64806092,-73.94637199,"(40.648060922, -73.946371991)"
"315",810852918,"11/20/15","14:21:00","","","11/20/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"INSIDE","","","",1027870,267694,40.90133218,-73.84221138,"(40.901332179, -73.842211382)"
"316",616455097,"11/21/15","3:56:00","","","11/21/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",108,"OUTSIDE","","","",1007668,209836,40.74260518,-73.91549152,"(40.742605175, -73.915491518)"
"317",958262948,"11/24/15","11:21:00","","","11/24/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE","","","",994394,176588,40.65137233,-73.96344425,"(40.651372334, -73.96344425)"
"318",995825488,"11/24/15","9:16:00","","","11/24/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",48,"OUTSIDE","","","",1013667,246291,40.84264633,-73.89368292,"(40.842646326, -73.893682921)"
"319",495097288,"11/25/15","13:55:00","","","11/25/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"OUTSIDE","","","",1010158,242490,40.83222468,-73.90637977,"(40.832224679, -73.906379774)"
"320",148432759,"11/26/15","23:36:00","","","11/26/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",73,"OUTSIDE","","","",1010877,182683,40.66806754,-73.90401838,"(40.668067542, -73.904018382)"
"321",558517496,"11/27/15","22:39:00","","","11/27/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",73,"INSIDE","","","",1009968,182503,40.66757617,-73.90729576,"(40.667576169, -73.907295763)"
"322",474478842,"11/27/15","22:39:00","","","11/27/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",73,"INSIDE","","","",1009968,182503,40.66757617,-73.90729576,"(40.667576169, -73.907295763)"
"323",216560883,"11/28/15","0:07:00","","","11/28/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE","","","",960126,172813,40.64098373,-74.08692657,"(40.640983725, -74.086926573)"
"324",351386950,"12/1/15","3:55:00","","","12/1/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",49,"INSIDE","","","",1024346,246876,40.84420995,-73.85508358,"(40.844209947, -73.855083584)"
"325",201803138,"12/3/15","17:05:00","","","12/3/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE","","","",1005410,178782,40.65737492,-73.92373765,"(40.657374916, -73.923737654)"
"326",703629612,"12/3/15","11:05:00","","","12/3/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE","","","",1020690,256478,40.87058038,-73.86824515,"(40.87058038, -73.868245145)"
"327",467518301,"12/5/15","16:36:00","","","12/5/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"INSIDE","","","",1008224,177079,40.65269338,-73.91360164,"(40.652693383, -73.91360164)"
"328",967459640,"12/6/15","6:39:00","","","12/6/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"INSIDE","","","",1005620,244949,40.83898607,-73.92277054,"(40.838986067, -73.922770541)"
"329",674855705,"12/7/15","21:37:00","","","12/7/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",72,"OUTSIDE","","","",980738,170975,40.63597097,-74.01265515,"(40.635970966, -74.012655151)"
"330",706929585,"12/9/15","8:56:00","","","12/9/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",123,"INSIDE","","","",922884,135831,40.53929611,-74.22078305,"(40.539296108, -74.220783054)"
"331",253740947,"12/10/15","7:00:00","","","12/10/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",49,"INSIDE","","","",1023354,248384,40.84835341,-73.85866014,"(40.848353408, -73.858660142)"
"332",976911312,"12/11/15","21:42:00","","","12/11/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"INSIDE","","","",997380,173775,40.64364733,-73.95268871,"(40.643647334, -73.952688708)"
"333",430102539,"12/11/15","20:00:00","","","12/11/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",60,"INSIDE","","","",987641,148923,40.57544277,-73.98779476,"(40.575442769, -73.987794763)"
"334",158824956,"12/11/15","21:42:00","","","2/3/16",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"INSIDE","","","",997380,173775,40.64364733,-73.95268871,"(40.643647334, -73.952688708)"
"335",225687223,"12/13/15","0:28:00","","","12/13/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",79,"OUTSIDE","","","",998286,189885,40.68786432,-73.94939048,"(40.687864317, -73.949390484)"
"336",254640842,"12/14/15","4:15:00","","","12/14/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE","","","",962824,174279,40.64501452,-74.07720963,"(40.645014517, -74.07720963)"
"337",234584652,"12/17/15","21:09:00","","","12/17/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"OUTSIDE","","","",1000083,189065,40.68561057,-73.9429128,"(40.685610573, -73.942912796)"
"338",822354166,"12/19/15","16:04:00","","","12/19/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"OUTSIDE","","","",1002388,185584,40.6760516,-73.93461109,"(40.676051596, -73.934611088)"
"339",546107435,"12/19/15","6:11:00","","","12/19/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE","","","",1004509,186445,40.67841025,-73.92696196,"(40.678410246, -73.926961963)"
"340",823093157,"12/20/15","9:21:00","","","12/20/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"OUTSIDE","","","",1010675,253888,40.86350728,-73.90446662,"(40.863507284, -73.904466615)"
"341",561466044,"12/23/15","4:38:00","","","7/11/16",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"OUTSIDE","","","",1016001,244593,40.83797773,-73.88525546,"(40.83797773, -73.885255456)"
"342",114662734,"12/24/15","22:55:00","","","12/24/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"OUTSIDE","","","",1010778,251898,40.85804503,-73.90410211,"(40.858045026, -73.904102113)"
"343",950464116,"12/26/15","16:30:00","","","12/26/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE","","","",1041975,193412,40.69736799,-73.79182699,"(40.697367986, -73.791826985)"
"344",815051324,"12/28/15","17:30:00","","","12/28/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",61,"INSIDE","","","SHEEPSHEAD BAY",1001474,156113,40.59516181,-73.93798142,"(40.595161807, -73.937981421)"
"345",436431388,"12/28/15","17:30:00","","","12/28/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",61,"INSIDE","","","SHEEPSHEAD BAY",1001474,156113,40.59516181,-73.93798142,"(40.595161807, -73.937981421)"
"346",586976434,"12/30/15","2:45:00","","","12/30/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"OUTSIDE","","","",1019388,259017,40.87755443,-73.87293947,"(40.877554428, -73.872939471)"
"347",153401121,"12/31/15","23:36:00","","","12/31/15",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE","","","",1043991,193406,40.69733814,-73.78455674,"(40.697338138, -73.784556739)"
